   1.0000000000000000        0.0000000000000000     
  0.99999991544351596        4.1123346284298762E-004
  0.99999966177428667        8.2246660247168072E-004
  0.99999923899298115        1.2336990956723821E-003
  0.99999864710071373        1.6449306192325890E-003
  0.99999788609904527        2.0561608499415902E-003
  0.99999695598998206        2.4673894645910635E-003
  0.99999585677597613        2.8786161399756726E-003
  0.99999458845992584        3.2898405528936645E-003
  0.99999315104517505        3.7010623801474666E-003
  0.99999154453551342        4.1122812985442845E-003
  0.99998976893517644        4.5234969848966982E-003
  0.99998782424884569        4.9347091160232559E-003
  0.99998571048164808        5.3459173687490829E-003
  0.99998342763915671        5.7571214199064642E-003
  0.99998097572738998        6.1683209463354455E-003
  0.99997835475281260        6.5795156248844378E-003
  0.99997556472233440        6.9907051324108096E-003
  0.99997260564331136        7.4018891457814763E-003
  0.99996947752354493        7.8130673418735121E-003
  0.99996618037128204        8.2242393975747296E-003
  0.99996271419521554        8.6354049897842955E-003
  0.99995907900448378        9.0465637954133104E-003
  0.99995527480867064        9.4577154913854100E-003
  0.99995130161780543        9.8688597546373741E-003
  0.99994715944236312        1.0279996262119706E-002
  0.99994284829326407        1.0691124690797239E-002
  0.99993836818187420        1.1102244717649720E-002
  0.99993371912000462        1.1513356019672433E-002
  0.99992890111991195        1.1924458273876762E-002
  0.99992391419429805        1.2335551157290814E-002
  0.99991875835631017        1.2746634346960000E-002
  0.99991343361954066        1.3157707519947635E-002
  0.99990793999802718        1.3568770353335534E-002
  0.99990227750625271        1.3979822524224608E-002
  0.99989644615914497        1.4390863709735462E-002
  0.99989044597207688        1.4801893587008988E-002
  0.99988427696086668        1.5212911833206963E-002
  0.99987793914177714        1.5623918125512636E-002
  0.99987143253151611        1.6034912141131338E-002
  0.99986475714723655        1.6445893557291057E-002
  0.99985791300653581        1.6856862051243066E-002
  0.99985090012745637        1.7267817300262472E-002
  0.99984371852848519        1.7678758981648862E-002
  0.99983636822855404        1.8089686772726862E-002
  0.99982884924703896        1.8500600350846729E-002
  0.99982116160376100        1.8911499393384976E-002
  0.99981330531898527        1.9322383577744944E-002
  0.99980528041342143        1.9733252581357399E-002
  0.99979708690822355        2.0144106081681136E-002
  0.99978872482498982        2.0554943756203554E-002
  0.99978019418576280        2.0965765282441273E-002
  0.99977149501302898        2.1376570337940711E-002
  0.99976262732971910        2.1787358600278688E-002
  0.99975359115920792        2.2198129747063009E-002
  0.99974438652531383        2.2608883455933069E-002
  0.99973501345229931        2.3019619404560435E-002
  0.99972547196487083        2.3430337270649450E-002
  0.99971576208817792        2.3841036731937815E-002
  0.99970588384781434        2.4251717466197201E-002
  0.99969583726981714        2.4662379151233812E-002
  0.99968562238066683        2.5073021464889000E-002
  0.99967523920728729        2.5483644085039860E-002
  0.99966468777704565        2.5894246689599800E-002
  0.99965396811775242        2.6304828956519147E-002
  0.99964308025766091        2.6715390563785756E-002
  0.99963202422546793        2.7125931189425564E-002
  0.99962080005031284        2.7536450511503205E-002
  0.99960940776177798        2.7946948208122609E-002
  0.99959784738988844        2.8357423957427571E-002
  0.99958611896511207        2.8767877437602351E-002
  0.99957422251835903        2.9178308326872279E-002
  0.99956215808098237        2.9588716303504327E-002
  0.99954992568477707        2.9999101045807698E-002
  0.99953752536198082        3.0409462232134435E-002
  0.99952495714527312        3.0819799540879995E-002
  0.99951222106777571        3.1230112650483838E-002
  0.99949931716305229        3.1640401239430037E-002
  0.99948624546510856        3.2050664986247826E-002
  0.99947300600839184        3.2460903569512256E-002
  0.99945959882779101        3.2871116667844695E-002
  0.99944602395863669        3.3281303959913508E-002
  0.99943228143670093        3.3691465124434598E-002
  0.99941837129819699        3.4101599840171949E-002
  0.99940429357977945        3.4511707785938338E-002
  0.99939004831854394        3.4921788640595794E-002
  0.99937563555202702        3.5331842083056272E-002
  0.99936105531820629        3.5741867792282188E-002
  0.99934630765550003        3.6151865447287032E-002
  0.99933139260276693        3.6561834727135978E-002
  0.99931631019930667        3.6971775310946385E-002
  0.99930106048485878        3.7381686877888509E-002
  0.99928564349960358        3.7791569107185972E-002
  0.99927005928416102        3.8201421678116423E-002
  0.99925430787959146        3.8611244270012092E-002
  0.99923838932739506        3.9021036562260372E-002
  0.99922230366951159        3.9430798234304419E-002
  0.99920605094832049        3.9840528965643746E-002
  0.99918963120664095        4.0250228435834777E-002
  0.99917304448773114        4.0659896324491462E-002
  0.99915629083528879        4.1069532311285829E-002
  0.99913937029345057        4.1479136075948608E-002
  0.99912228290679206        4.1888707298269760E-002
  0.99910502872032780        4.2298245658099157E-002
  0.99908760777951100        4.2707750835347009E-002
  0.99907002013023316        4.3117222509984628E-002
  0.99905226581882456        4.3526660362044854E-002
  0.99903434489205334        4.3936064071622767E-002
  0.99901625739712618        4.4345433318876144E-002
  0.99899800338168743        4.4754767784026143E-002
  0.99897958289381916        4.5164067147357850E-002
  0.99896099598204147        4.5573331089220813E-002
  0.99894224269531162        4.5982559290029708E-002
  0.99892332308302445        4.6391751430264853E-002
  0.99890423719501198        4.6800907190472842E-002
  0.99888498508154311        4.7210026251267037E-002
  0.99886556679332394        4.7619108293328265E-002
  0.99884598238149702        4.8028152997405288E-002
  0.99882623189764164        4.8437160044315468E-002
  0.99880631539377351        4.8846129114945298E-002
  0.99878623292234447        4.9255059890250988E-002
  0.99876598453624277        4.9663952051259022E-002
  0.99874557028879218        5.0072805279066816E-002
  0.99872499023375250        5.0481619254843180E-002
  0.99870424442531913        5.0890393659828996E-002
  0.99868333291812283        5.1299128175337737E-002
  0.99866225576722978        5.1707822482756044E-002
