   367710971913774.00       -3401103.3340161075     
   376287266188687.75       -2093664.0664661368     
   384925115679108.56       -1248598.7273526920     
   393623343880612.81       -406996.75260904577     
   402380793080801.19       -3240893.6357513471     
   411196311862937.31       -3602987.3215592420     
   420068764606605.31       -4286000.2476661205     
   428997024561388.31       -491501.29733782547     
   437979979572988.38        595372.30264566164     
   447016527557392.94        1978513.5900752274     
   456105575568553.12        2681165.1213147840     
   465246040884909.31        4257049.3384196740     
   474436848093417.69        5443038.1039776197     
   483676934891337.12        5022682.9109734967     
   492965239687304.56        3985614.8426749585     
   502300716498013.69        5241432.7355736913     
   511682317770100.75        7604966.9464857988     
   521109011447889.44        7722509.8866997957     
   530579760878261.06        8107847.6056693923     
   540093537820896.75        6571656.0686323904     
   549649323207901.31        7765990.2430335339     
   559246095952760.50        7447702.0062797768     
   568882836276169.88        10138072.827511689     
   578558534479887.25        9643520.7805888020     
   588272174217378.62        10517618.070766443     
   598022741226849.75        8368691.0103509640     
   607809226897488.62        8038360.0778618660     
   617630616666511.38        7253743.7195746088     
   627485890499241.88        8769702.4572717454     
   637374037126828.00        8973005.8277383614     
   647294032084534.50        6487367.1748476895     
   657244856636375.00        4553103.9843636621     
   667225478466343.75        4369885.0971807670     
   677234868601890.50        4605668.0944367666     
   687271987209901.25        3792422.0614401936     
   697335790355927.75        3797706.6322607794     
   707425226541467.12        3478870.5331874476     
   717539238181871.50        6607737.9421117445     
   727676760465259.88        4235637.2462318838     
   737836715911576.12        2325270.4574181507     
   748018021361243.75       -2739564.9624618748     
   758219579429578.38       -2909600.6629733979     
   768440290845701.38       -2897319.1518491288     
   778679038243055.75       -2051182.3155735312     
   788934697181907.62       -3533607.3573704590     
   799206128461293.00       -2917555.7129267883     
   809492188728729.88       -6855381.6934879422     
   819791704236868.38       -5723162.6145200068     
   830103510567033.75       -7562495.1533495588     
   840426416836630.00       -7224125.3480722308     
   850759216646375.38       -10644174.630532455     
   861100694488022.50       -10007283.356017863     
   871449621969292.62       -10728598.838315541     
   881804752166568.62       -5792661.1571760168     
   892164829491051.50       -4934948.3800842836     
   902528574334829.25       -5139035.8726595091     
   912894704595093.88       -4363848.7780513894     
   923261912290684.62       -927957.74071768462     
   933628883190575.62       -841017.31690322654     
   943994281188087.75        2754480.1880217474     
   954356760248230.88        2379280.5235824357     
   964714957062687.62        5613799.2608046811     
   975067491891590.12        7414683.5314381057     
   985412978312898.12        8718373.3815150894     
   995750006780398.00        10958618.992889313     
   1006077156295256.0        10784754.432877885     
   1016393000552439.5        11640438.201167369     
   1026696091267029.1        12735496.193136154     
   1036984975794941.6        14891157.696981331     
   1047258180381044.6        15330499.102527989     
   1057514225289854.5        16380673.562240595     
   1067751616530466.4        17313647.533303406     
   1077968855288935.0        17228029.177337065     
   1088164435840294.0        18287536.726301443     
   1098336834280695.5        20771712.059045691     
   1108484525106607.6        18202924.132804159     
   1118605974348089.9        18608110.951731157     
   1128699641765785.5        18269010.224613458     
   1138763990071127.5        17563271.505500052     
   1148797466263986.0        18305294.142159916     
   1158798521711194.5        21109664.389596764     
   1168765600507803.5        20703588.855398681     
   1178697155419398.8        21271570.974480588     
   1188591632549527.8        23354627.096325576     
   1198447478106998.8        23583029.460536133     
   1208263148079093.5        24491967.895148918     
   1218037094613108.0        25983107.484207548     
   1227767778898480.0        24127994.345813714     
   1237453667845905.0        24182717.342032176     
   1247093243340814.0        22851319.407338098     
   1256684987010646.5        23198100.210826389     
   1266227393614524.8        25451764.796251930     
   1275718972057710.2        27173126.727186427     
   1285158242734486.8        28768194.361001778     
   1294543745732250.5        30876078.107468784     
   1303874023916998.0        30253285.455090776     
   1313147658823156.2        30380532.115039069     
   1322363231967099.0        30835767.424436990     
   1331519350963575.2        28721172.143818393     
   1340614648446834.8        30241238.469207741     
   1349647772610521.5        26452152.992247995     
   1358617404849825.5        24360311.867364854     
   1367522249009248.5        24512927.394316107     
   1376361030967507.2        23154055.233251579     
   1385132515546161.2        19338557.772818137     
   1393835479766129.8        19351878.895527039     
   1402468746071880.8        15190620.815729218     
   1411031163042850.8        11075963.769114794     
   1419521618572075.2        10369900.861864936     
   1427939019978973.5        7336183.0302414019     
   1436282324512609.8        5650525.1229274124     
   1444550517582787.5        4319736.8191172192     
   1452742624889479.0        3851236.1027987679     
   1460857704961388.5        2459904.6197441728     
   1468894861342351.5        1945906.1800611201     
   1476853236815038.5       -86222.501196856872     
   1484732004068464.8        110512.24008820568     
   1492530391025455.5       -223497.81592476764     
   1500247656728618.8        495267.14981561224     
   1507883104734664.8       -175006.91047257799     
   1515436088580010.0        727519.18532617541     
   1522905993111359.8       -920451.27941398672     
   1522678861364289.0       -1458543.9818731113     
