   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,
   0.00000000     ,   17.4981861     ,   17.5597782     ,   17.6108322     ,   17.6533394     ,   17.6887283     ,   17.7181129     ,   17.7424145     ,   17.7624226     ,   17.7788239     ,   17.7922306     ,   17.8032074     ,   17.8122864     ,   17.8199997     ,   17.8269024     ,   17.8336086     ,   17.8408165     ,   17.8493366     ,   17.8601131     ,   17.8742332     ,   17.8929291     ,   17.9175491     ,   17.9495335     ,   17.9903584     ,   18.0414658     ,   18.1041985     ,   18.1797104     ,   18.2688751     ,   18.3722134     ,   18.4897957     ,   18.6211433     ,   18.7650890     ,   18.9195175     ,   0.00000000     ,
   0.00000000     ,   14.7813730     ,   14.8399477     ,   14.8892546     ,   14.9306297     ,   14.9652319     ,   14.9940500     ,   15.0179367     ,   15.0376387     ,   15.0538139     ,   15.0670567     ,   15.0779152     ,   15.0869131     ,   15.0945721     ,   15.1014404     ,   15.1081238     ,   15.1153107     ,   15.1238012     ,   15.1345263     ,   15.1485558     ,   15.1670971     ,   15.1914768     ,   15.2231073     ,   15.2634354     ,   15.3138790     ,   15.3757563     ,   15.4502039     ,   15.5380964     ,   15.6399708     ,   15.7559500     ,   15.8856735     ,   16.0282421     ,   16.1822052     ,   0.00000000     ,
   0.00000000     ,   12.3842793     ,   12.4386234     ,   12.4850121     ,   12.5243063     ,   12.5573826     ,   12.5850592     ,   12.6080828     ,   12.6271257     ,   12.6428003     ,   12.6556616     ,   12.6662302     ,   12.6750069     ,   12.6824961     ,   12.6892271     ,   12.6957855     ,   12.7028399     ,   12.7111664     ,   12.7216644     ,   12.7353706     ,   12.7534533     ,   12.7771931     ,   12.8079557     ,   12.8471403     ,   12.8961220     ,   12.9561844     ,   13.0284424     ,   13.1137724     ,   13.2127419     ,   13.3255558     ,   13.4520121     ,   13.5914974     ,   13.7430515     ,   0.00000000     ,
   0.00000000     ,   10.2902384     ,   10.3398466     ,   10.3826513     ,   10.4192286     ,   10.4502287     ,   10.4763088     ,   10.4980974     ,   10.5161848     ,   10.5311193     ,   10.5434074     ,   10.5535336     ,   10.5619659     ,   10.5691786     ,   10.5756760     ,   10.5820150     ,   10.5888329     ,   10.5968676     ,   10.6069784     ,   10.6201506     ,   10.6374960     ,   10.6602364     ,   10.6896715     ,   10.7271376     ,   10.7739525     ,   10.8313522     ,   10.9004240     ,   10.9820404     ,   11.0768032     ,   11.1849976     ,   11.3065701     ,   11.4411364     ,   11.5880451     ,   0.00000000     ,
   0.00000000     ,   8.47929668     ,   8.52398872     ,   8.56287479     ,   8.59635353     ,   8.62491131     ,   8.64906693     ,   8.66934299     ,   8.68624210     ,   8.70024395     ,   8.71180439     ,   8.72136021     ,   8.72934151     ,   8.73618793     ,   8.74236870     ,   8.74840546     ,   8.75489426     ,   8.76252747     ,   8.77210999     ,   8.78456688     ,   8.80093956     ,   8.82237625     ,   8.85009766     ,   8.88536453     ,   8.92942429     ,   8.98345470     ,   9.04850388     ,   9.12543488     ,   9.21487427     ,   9.31717491     ,   9.43239975     ,   9.56033325     ,   9.70052528     ,   0.00000000     ,
   0.00000000     ,   6.92894363     ,   6.96872854     ,   7.00357389     ,   7.03376579     ,   7.05967140     ,   7.08169937     ,   7.10027504     ,   7.11582279     ,   7.12875462     ,   7.13946962     ,   7.14835787     ,   7.15580606     ,   7.16221476     ,   7.16801310     ,   7.17368078     ,   7.17976665     ,   7.18690920     ,   7.19585085     ,   7.20744658     ,   7.22266006     ,   7.24255323     ,   7.26826000     ,   7.30095387     ,   7.34180164     ,   7.39191341     ,   7.45229006     ,   7.52377129     ,   7.60699511     ,   7.70236254     ,   7.81002426     ,   7.92988586     ,   8.06163692     ,   0.00000000     ,
   0.00000000     ,   5.61498356     ,   5.64999723     ,   5.68083096     ,   5.70769405     ,   5.73086500     ,   5.75066471     ,   5.76743793     ,   5.78153658     ,   5.79331112     ,   5.80310535     ,   5.81126070     ,   5.81812048     ,   5.82404280     ,   5.82941341     ,   5.83466482     ,   5.84029484     ,   5.84688187     ,   5.85510159     ,   5.86573076     ,   5.87964964     ,   5.89782858     ,   5.92130756     ,   5.95116568     ,   5.98848248     ,   6.03429222     ,   6.08953714     ,   6.15502501     ,   6.23138809     ,   6.31905556     ,   6.41823864     ,   6.52893066     ,   6.65092278     ,   0.00000000     ,
   0.00000000     ,   4.51241779     ,   4.54288721     ,   4.56984425     ,   4.59344292     ,   4.61389494     ,   4.63145256     ,   4.64639235     ,   4.65900421     ,   4.66958141     ,   4.67841816     ,   4.68580914     ,   4.69205379     ,   4.69746637     ,   4.70238781     ,   4.70720005     ,   4.71234560     ,   4.71833944     ,   4.72578621     ,   4.73538351     ,   4.74792337     ,   4.76428270     ,   4.78540421     ,   4.81227064     ,   4.84586859     ,   4.88715124     ,   4.93699455     ,   4.99616098     ,   5.06526423     ,   5.14474249     ,   5.23484373     ,   5.33562136     ,   5.44694424     ,   0.00000000     ,
   0.00000000     ,   3.59622693     ,   3.62244296     ,   3.64573240     ,   3.66620803     ,   3.68403077     ,   3.69939756     ,   3.71253061     ,   3.72366643     ,   3.73304963     ,   3.74092913     ,   3.74755692     ,   3.75319052     ,   3.75810051     ,   3.76257992     ,   3.76695848     ,   3.77161837     ,   3.77700973     ,   3.78366327     ,   3.79219675     ,   3.80331540     ,   3.81780410     ,   3.83651090     ,   3.86032152     ,   3.89012933     ,   3.92680144     ,   3.97114134     ,   4.02385664     ,   4.08552694     ,   4.15658236     ,   4.23728657     ,   4.32773161     ,   4.42784214     ,   0.00000000     ,
   0.00000000     ,   2.84201550     ,   2.86430717     ,   2.88418412     ,   2.90172768     ,   2.91705990     ,   2.93033457     ,   2.94172955     ,   2.95143867     ,   2.95966601     ,   2.96662235     ,   2.97252250     ,   2.97758555     ,   2.98203754     ,   2.98612070     ,   2.99010634     ,   2.99431276     ,   2.99912071     ,   3.00498652     ,   3.01244926     ,   3.02213287     ,   3.03473687     ,   3.05102086     ,   3.07177997     ,   3.09781599     ,   3.12990832     ,   3.16878152     ,   3.21507788     ,   3.26933026     ,   3.33194256     ,   3.40317488     ,   3.48313737     ,   3.57179141     ,   0.00000000     ,
